employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
33500,Analytics,region_31,Bachelor's,m,sourcing,2,28,1.0,5,0,0,84,0
11741,Operations,region_26,Bachelor's,m,sourcing,1,40,5.0,6,1,0,61,0
69739,Technology,region_26,Bachelor's,m,other,1,42,3.0,15,0,0,83,0
39245,Operations,region_22,Bachelor's,m,other,2,33,3.0,6,0,0,60,0
18433,Sales & Marketing,region_8,Bachelor's,m,other,1,31,1.0,8,0,0,47,0
77513,Analytics,region_13,Master's & above,m,other,1,42,3.0,7,0,0,90,0
18891,Finance,region_2,Master's & above,m,other,1,42,3.0,11,0,0,61,0
11863,Operations,region_13,Bachelor's,m,sourcing,1,47,4.0,15,1,0,57,0
45362,Technology,region_2,Master's & above,f,sourcing,1,37,3.0,4,0,0,78,0
15829,Procurement,region_2,Bachelor's,m,other,1,26,4.0,4,1,0,69,0
30446,Technology,region_12,Master's & above,m,other,1,33,3.0,7,1,0,76,0
28862,Finance,region_2,Bachelor's,m,sourcing,2,38,3.0,4,0,0,62,0
28049,Finance,region_22,Bachelor's,f,other,1,26,5.0,1,1,0,58,0
68049,Analytics,region_22,Master's & above,m,sourcing,1,28,4.0,1,1,0,87,0
44005,Operations,region_7,Bachelor's,m,other,1,41,3.0,7,0,0,54,0
31654,Analytics,region_27,Bachelor's,m,sourcing,1,30,5.0,3,1,0,82,0
37846,Operations,region_2,Bachelor's,m,sourcing,1,23,3.0,2,0,0,57,0
53591,Analytics,region_28,Master's & above,m,sourcing,1,39,3.0,8,0,0,85,0
69636,Sales & Marketing,region_22,Bachelor's,m,other,1,51,3.0,4,0,0,49,0
39956,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,39,4.0,13,1,0,48,0
65611,Sales & Marketing,region_6,Bachelor's,m,other,1,30,3.0,7,0,0,44,0
757,Operations,region_3,Master's & above,m,other,1,41,3.0,7,0,0,56,0
24777,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,40,3.0,3,0,0,54,0
48642,Sales & Marketing,region_24,Bachelor's,f,other,1,30,4.0,2,0,0,53,0
34679,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,38,2.0,4,0,0,50,0
25946,Technology,region_16,Bachelor's,m,sourcing,2,39,3.0,10,0,0,81,0
76851,Analytics,region_22,Master's & above,m,sourcing,1,44,3.0,14,0,0,83,0
23928,Operations,region_23,Bachelor's,m,sourcing,1,37,3.0,7,0,0,55,0
29026,Sales & Marketing,region_2,Bachelor's,m,other,2,26,5.0,2,0,0,49,0
61214,Procurement,region_2,Master's & above,m,other,2,34,5.0,7,1,0,68,0
71542,Technology,region_26,Bachelor's,f,sourcing,1,34,4.0,6,1,0,82,0
47607,HR,region_32,Bachelor's,f,sourcing,1,30,3.0,3,0,0,49,0
22968,Technology,region_25,Bachelor's,m,other,1,30,2.0,6,0,0,83,0
37322,Analytics,region_22,Bachelor's,m,sourcing,1,32,4.0,6,1,0,78,0
70411,Sales & Marketing,region_4,Bachelor's,m,other,1,38,1.0,7,0,0,49,0
32011,Sales & Marketing,region_27,Bachelor's,m,other,2,41,1.0,7,0,0,49,0
39246,Technology,region_33,Master's & above,m,other,1,33,3.0,3,0,0,77,0
516,Analytics,region_22,Bachelor's,m,other,2,32,5.0,2,0,0,85,0
19736,Technology,region_2,Master's & above,m,sourcing,1,33,3.0,9,0,0,82,0
15422,HR,region_15,Master's & above,m,sourcing,1,34,1.0,6,0,0,47,0
8274,Procurement,region_13,Master's & above,m,other,1,39,4.0,5,1,0,72,0
11494,Sales & Marketing,region_2,Master's & above,m,other,1,39,1.0,10,0,0,47,0
70248,Technology,region_7,Master's & above,m,sourcing,1,50,2.0,6,0,0,83,0
46971,Operations,region_15,Master's & above,m,referred,1,42,4.0,5,1,0,57,0
16169,Operations,region_26,Bachelor's,f,other,1,28,5.0,5,1,0,59,0
26081,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,26,5.0,2,0,0,45,0
61820,Operations,region_22,Master's & above,m,other,1,39,4.0,10,1,0,59,0
57505,Sales & Marketing,region_7,Master's & above,m,other,1,49,1.0,5,1,0,46,0
38987,Technology,region_17,Master's & above,f,sourcing,1,35,4.0,10,0,0,77,0
45354,Technology,region_2,Master's & above,f,sourcing,1,49,3.0,21,0,0,77,0
1699,Procurement,region_11,Master's & above,m,other,1,35,3.0,4,0,0,75,0
30154,Operations,region_7,Below Secondary,m,sourcing,1,26,2.0,3,0,0,61,0
50596,Operations,region_2,Bachelor's,m,other,1,58,3.0,10,0,0,61,0
42121,Operations,region_8,Bachelor's,m,other,1,31,2.0,4,1,0,59,0
45963,Operations,region_13,Bachelor's,m,other,1,32,5.0,2,1,0,55,0
47346,Procurement,region_2,Below Secondary,f,other,2,25,3.0,4,0,0,65,0
69647,Sales & Marketing,region_15,Bachelor's,m,other,1,45,3.0,14,0,0,52,0
20555,Technology,region_2,Bachelor's,m,referred,1,30,5.0,3,0,0,81,0
9137,Procurement,region_26,Bachelor's,m,sourcing,2,32,3.0,7,0,0,73,0
75290,Sales & Marketing,region_28,Master's & above,f,sourcing,1,32,3.0,9,0,0,49,0
74963,Procurement,region_2,Master's & above,m,other,2,31,4.0,7,0,0,68,0
69201,Operations,region_22,Bachelor's,m,sourcing,1,28,1.0,4,0,0,59,0
36979,Sales & Marketing,region_7,Bachelor's,m,other,1,55,1.0,11,0,0,50,0
58995,Finance,region_2,Bachelor's,m,other,1,36,5.0,8,0,0,62,0
57846,Sales & Marketing,region_19,Bachelor's,m,other,1,35,2.0,6,0,0,52,0
59559,Sales & Marketing,region_2,Bachelor's,m,other,4,32,3.0,5,0,0,49,0
19287,Legal,region_2,Bachelor's,m,other,1,31,5.0,2,0,0,58,0
38264,Procurement,region_2,Bachelor's,f,other,1,32,2.0,5,0,0,65,0
69558,Technology,region_26,Bachelor's,m,other,1,29,1.0,2,0,0,80,0
55168,Sales & Marketing,region_7,Master's & above,m,sourcing,1,51,5.0,3,0,0,49,0
3334,Technology,region_14,Bachelor's,f,other,1,37,4.0,8,0,0,81,0
54710,Operations,region_22,Bachelor's,m,sourcing,1,53,1.0,9,0,0,62,0
20935,Operations,region_12,Bachelor's,m,sourcing,1,27,4.0,3,1,0,65,0
75310,R&D,region_16,Master's & above,m,other,1,29,5.0,4,1,0,80,0
49195,Legal,region_2,Master's & above,m,other,1,42,1.0,4,0,0,54,0
46453,Sales & Marketing,region_2,Master's & above,f,other,1,49,2.0,2,0,0,53,0
37314,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,28,1.0,3,0,0,53,0
47617,Technology,region_26,Bachelor's,m,sourcing,2,30,4.0,5,0,0,79,0
25057,Procurement,region_2,Bachelor's,f,other,1,41,2.0,10,1,0,70,0
9868,Operations,region_7,Bachelor's,m,other,1,43,3.0,14,0,0,58,0
52939,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,46,1.0,4,1,0,47,0
9031,Sales & Marketing,region_16,Bachelor's,m,other,1,40,4.0,8,0,0,49,0
67936,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,42,3.0,6,0,0,51,0
27300,Sales & Marketing,region_26,Bachelor's,m,sourcing,3,32,3.0,5,0,0,51,0
31208,Analytics,region_26,Bachelor's,m,other,2,34,4.0,4,0,0,83,0
48523,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,29,2.0,3,1,0,49,0
32993,Sales & Marketing,region_23,Bachelor's,m,other,3,31,4.0,7,0,0,54,0
36528,Sales & Marketing,region_7,Bachelor's,f,other,1,40,3.0,13,0,0,50,0
43492,Sales & Marketing,region_17,Bachelor's,m,other,1,29,5.0,2,1,0,50,0
31007,Operations,region_7,Bachelor's,m,other,1,51,5.0,3,1,0,62,0
27538,Procurement,region_2,Master's & above,f,other,1,40,1.0,7,0,0,70,0
39474,Procurement,region_2,Master's & above,f,sourcing,1,57,4.0,15,1,0,67,0
53669,Operations,region_11,Master's & above,f,other,1,35,3.0,8,0,0,65,0
75838,Analytics,region_2,Bachelor's,m,other,2,38,4.0,7,0,0,86,0
52167,Technology,region_15,Bachelor's,f,other,1,27,3.0,3,0,0,77,0
40182,Operations,region_32,Bachelor's,m,sourcing,2,37,5.0,3,0,0,58,0
39235,Sales & Marketing,region_31,Bachelor's,m,other,1,38,3.0,9,0,0,54,0
68700,Sales & Marketing,region_26,Bachelor's,m,other,1,36,5.0,9,0,0,50,0
31650,Operations,region_22,Bachelor's,f,sourcing,1,26,5.0,4,1,0,61,0
47455,Sales & Marketing,region_2,Master's & above,m,other,1,44,4.0,16,0,0,49,0
49386,Technology,region_33,Bachelor's,f,sourcing,1,36,3.0,7,0,0,81,0
28143,Operations,region_15,Bachelor's,m,other,1,40,4.0,4,0,0,61,0
59977,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,31,5.0,4,0,0,51,0
72609,Sales & Marketing,region_21,Bachelor's,m,other,3,32,3.0,3,0,0,50,0
60396,Technology,region_2,Master's & above,f,sourcing,1,50,1.0,3,0,0,75,0
74612,Operations,region_15,Bachelor's,f,other,2,30,4.0,7,0,0,55,0
69371,Operations,region_2,Bachelor's,m,other,1,42,3.0,15,0,0,63,0
38306,Operations,region_22,Master's & above,m,other,2,34,1.0,2,1,0,60,0
62963,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,29,4.0,3,0,0,49,0
9615,HR,region_2,Bachelor's,m,other,1,35,4.0,9,1,0,48,0
49230,Operations,region_15,Bachelor's,m,sourcing,2,27,3.0,2,0,0,58,0
19581,Finance,region_2,Bachelor's,f,other,1,32,3.0,2,0,0,63,0
43336,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,28,4.0,2,0,0,53,0
61678,Analytics,region_2,Bachelor's,m,sourcing,2,44,3.0,10,0,0,85,0
3095,Sales & Marketing,region_29,Bachelor's,m,other,1,27,1.0,4,0,0,47,0
66012,Analytics,region_22,Master's & above,f,other,1,34,3.0,5,0,0,87,0
41190,Sales & Marketing,region_7,Bachelor's,m,other,2,46,3.0,5,0,0,50,0
43176,Technology,region_7,Master's & above,f,referred,1,37,4.0,13,0,0,79,0
68477,Analytics,region_34,Bachelor's,m,sourcing,1,26,3.0,2,1,0,86,0
44204,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,50,1.0,7,1,1,44,0
67789,Procurement,region_2,Master's & above,f,other,1,38,5.0,7,1,0,65,0
18008,Finance,region_32,Bachelor's,f,sourcing,1,30,3.0,3,1,0,54,0
7828,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,33,1.0,8,0,0,51,0
2391,Operations,region_2,Bachelor's,f,sourcing,1,43,4.0,7,0,0,56,0
12165,Sales & Marketing,region_1,Bachelor's,m,other,1,36,3.0,8,1,0,49,0
40261,HR,region_16,Below Secondary,m,sourcing,1,22,5.0,2,1,0,48,0
65526,Procurement,region_28,Master's & above,f,other,1,34,3.0,4,0,0,71,0
58954,Legal,region_16,Bachelor's,m,other,1,33,1.0,3,0,0,60,0
69978,Operations,region_22,Bachelor's,m,other,1,43,1.0,2,0,0,59,0
23756,Sales & Marketing,region_26,Bachelor's,m,other,1,38,3.0,7,0,0,48,0
72847,Technology,region_2,Master's & above,f,other,2,45,3.0,7,0,0,81,0
49306,Operations,region_12,Master's & above,f,other,1,31,5.0,7,1,0,61,0
21281,HR,region_22,Bachelor's,m,other,1,29,4.0,6,1,0,50,0
54144,Sales & Marketing,region_15,Master's & above,m,sourcing,1,31,5.0,2,0,0,51,0
37040,Procurement,region_11,Bachelor's,f,sourcing,1,36,3.0,9,0,0,68,0
40108,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,40,1.0,7,0,0,51,0
56896,Sales & Marketing,region_31,Bachelor's,f,other,1,30,5.0,2,0,0,45,0
46433,Analytics,region_7,Bachelor's,m,sourcing,1,30,3.0,5,0,0,79,0
38988,Sales & Marketing,region_19,Bachelor's,m,other,1,35,3.0,7,0,0,51,0
63050,Sales & Marketing,region_25,Master's & above,m,sourcing,1,37,3.0,5,0,0,50,0
23524,Technology,region_11,Master's & above,f,sourcing,1,33,4.0,10,1,0,74,0
1594,Sales & Marketing,region_13,Bachelor's,m,other,1,43,3.0,14,0,0,45,0
792,Sales & Marketing,region_8,Master's & above,m,sourcing,1,31,5.0,6,0,0,47,0
51914,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,33,3.0,9,0,0,46,0
31994,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,31,5.0,4,0,0,51,0
31681,Operations,region_22,Master's & above,f,sourcing,1,33,4.0,5,1,0,59,0
69748,Sales & Marketing,region_31,Bachelor's,m,other,1,43,3.0,9,0,0,49,0
17341,Technology,region_16,Bachelor's,f,sourcing,1,30,1.0,2,0,0,85,0
1654,Procurement,region_23,Master's & above,m,sourcing,1,38,3.0,10,0,0,68,0
27839,Operations,region_26,Bachelor's,f,other,1,25,3.0,3,0,0,60,0
75967,Operations,region_2,Bachelor's,m,other,1,33,5.0,3,1,0,61,0
34006,Operations,region_2,Bachelor's,f,other,1,30,4.0,3,0,0,59,0
39027,Technology,region_26,Bachelor's,m,other,1,25,4.0,2,0,0,84,0
46072,Sales & Marketing,region_22,Bachelor's,f,other,2,28,5.0,2,1,0,51,0
3866,Operations,region_2,Bachelor's,m,sourcing,1,36,1.0,6,0,0,61,0
38476,Sales & Marketing,region_2,Master's & above,m,other,3,40,1.0,12,0,0,43,0
30727,Analytics,region_29,Bachelor's,f,other,1,29,1.0,6,0,0,83,0
63461,Operations,region_16,Bachelor's,f,other,1,26,5.0,3,1,0,61,0
72349,Analytics,region_22,Master's & above,m,sourcing,2,48,3.0,3,1,0,86,0
6223,HR,region_20,Master's & above,m,other,1,41,5.0,12,1,0,50,0
891,Sales & Marketing,region_15,Master's & above,m,other,1,48,4.0,16,0,0,51,0
35163,Sales & Marketing,region_16,Bachelor's,m,other,1,39,3.0,5,0,0,48,0
20154,Operations,region_2,Bachelor's,m,sourcing,1,41,4.0,6,1,0,62,0
60402,Procurement,region_24,Bachelor's,f,other,1,27,3.0,3,0,0,72,0
37255,Finance,region_22,Bachelor's,m,other,1,28,4.0,3,1,0,59,0
66666,Analytics,region_21,Bachelor's,m,sourcing,2,30,3.0,8,0,0,86,0
72054,Procurement,region_22,Master's & above,m,other,1,47,5.0,17,0,0,71,0
62634,Operations,region_22,Bachelor's,m,sourcing,2,29,3.0,2,0,0,59,0
77305,Analytics,region_2,Bachelor's,m,sourcing,1,50,4.0,4,0,0,86,0
38319,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,60,2.0,18,0,0,53,0
67469,Operations,region_5,Master's & above,m,other,1,33,3.0,6,0,0,60,0
17840,Procurement,region_26,Master's & above,m,other,1,44,3.0,6,0,0,72,0
22295,Procurement,region_10,Bachelor's,m,sourcing,1,30,3.0,9,0,0,66,0
29468,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,39,2.0,11,0,0,51,0
1375,Technology,region_26,Master's & above,f,other,1,36,4.0,4,0,1,79,0
17732,Operations,region_3,Bachelor's,f,sourcing,1,37,3.0,2,1,0,56,0
8708,Analytics,region_22,Bachelor's,f,other,2,28,4.0,5,0,0,85,0
77919,Operations,region_13,Master's & above,f,other,1,35,4.0,4,1,0,62,0
50784,Sales & Marketing,region_5,Bachelor's,m,other,2,31,4.0,5,1,0,51,0
71035,Operations,region_20,Bachelor's,m,sourcing,1,32,4.0,8,0,0,60,0
43763,Operations,region_26,Bachelor's,m,sourcing,1,28,1.0,10,0,0,63,0
13030,Legal,region_2,Bachelor's,f,other,1,30,2.0,2,0,0,65,0
28918,Legal,region_2,Below Secondary,m,other,1,28,4.0,3,1,0,60,0
19502,Sales & Marketing,region_9,Bachelor's,m,other,1,28,3.0,2,0,0,51,0
7516,Analytics,region_22,Bachelor's,m,referred,1,33,2.0,6,1,0,83,0
76369,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,42,3.0,15,1,0,45,0
14225,Technology,region_31,Bachelor's,m,sourcing,1,47,4.0,15,0,0,76,0
26194,Technology,region_2,Bachelor's,m,sourcing,1,50,3.0,23,0,0,83,0
33501,Finance,region_22,Below Secondary,m,other,2,25,4.0,3,1,0,60,0
21940,Finance,region_13,Bachelor's,f,other,1,34,3.0,7,1,0,59,0
39961,Analytics,region_30,Bachelor's,m,sourcing,1,33,3.0,5,0,0,89,0
19059,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,34,4.0,5,0,0,49,0
57536,Sales & Marketing,region_20,Bachelor's,m,other,1,24,3.0,2,0,0,49,0
68199,HR,region_22,Master's & above,m,sourcing,1,33,5.0,8,0,0,48,0
3857,Operations,region_2,Master's & above,f,other,1,38,4.0,7,0,0,61,0
28449,Procurement,region_4,Master's & above,f,sourcing,1,48,5.0,19,1,0,71,0
37044,Operations,region_16,Master's & above,m,other,1,38,5.0,5,0,0,60,0
11070,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,31,2.0,9,0,0,49,0
50047,Sales & Marketing,region_23,Bachelor's,f,other,1,29,3.0,5,0,0,56,0
58075,Sales & Marketing,region_28,Master's & above,f,sourcing,1,29,1.0,2,0,0,49,0
69193,Finance,region_22,Master's & above,f,sourcing,1,34,3.0,6,0,0,63,0
48481,Procurement,region_22,Bachelor's,m,other,2,28,5.0,5,1,0,67,0
68041,Analytics,region_28,Bachelor's,m,other,1,34,4.0,6,1,0,81,0
12952,Procurement,region_2,Below Secondary,f,other,1,24,4.0,2,1,0,72,0
32805,Operations,region_20,Master's & above,f,other,1,36,4.0,4,0,0,64,0
70433,Finance,region_10,Master's & above,m,other,1,32,5.0,6,1,0,60,0
31112,HR,region_13,Bachelor's,f,other,1,30,1.0,10,0,0,50,0
46839,Sales & Marketing,region_17,Master's & above,m,sourcing,1,39,3.0,4,0,0,51,0
35985,Technology,region_16,Bachelor's,f,other,1,29,1.0,3,0,0,81,0
39266,Procurement,region_7,Master's & above,m,sourcing,1,40,4.0,3,1,0,68,0
10721,Technology,region_27,Bachelor's,m,other,1,38,4.0,7,0,0,87,0
28170,Legal,region_7,Bachelor's,m,sourcing,1,34,3.0,5,0,0,63,0
72142,Sales & Marketing,region_6,Bachelor's,m,other,1,45,3.0,18,0,0,50,0
55780,HR,region_2,Master's & above,m,other,1,48,3.0,19,0,0,55,0
72647,Operations,region_34,Bachelor's,m,sourcing,1,31,3.0,4,1,1,59,0
7782,Procurement,region_26,Bachelor's,m,other,1,31,4.0,3,1,0,70,0
15842,Operations,region_3,Bachelor's,f,other,1,42,2.0,6,0,0,58,0
40789,Finance,region_2,Bachelor's,m,other,1,32,5.0,5,1,0,61,0
36078,Technology,region_13,Master's & above,f,sourcing,1,60,3.0,34,0,0,84,0
45303,Sales & Marketing,region_30,Bachelor's,m,other,1,27,1.0,3,0,0,51,0
13910,Analytics,region_7,Master's & above,m,sourcing,2,32,5.0,5,1,0,92,0
6009,Sales & Marketing,region_14,Bachelor's,m,other,1,41,1.0,6,0,0,49,0
26349,Sales & Marketing,region_2,Bachelor's,f,other,1,41,3.0,5,1,0,45,0
41234,Operations,region_2,Bachelor's,m,sourcing,1,33,3.0,7,0,0,62,0
68687,Sales & Marketing,region_11,Bachelor's,m,other,1,30,4.0,7,0,0,54,0
43460,Finance,region_11,Bachelor's,m,sourcing,1,27,3.0,2,0,0,63,0
18273,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,31,1.0,7,0,0,49,0
21881,Analytics,region_2,Bachelor's,f,other,2,30,3.0,5,0,0,87,0
53979,Finance,region_13,Bachelor's,m,sourcing,2,31,3.0,6,0,0,59,0
50818,Analytics,region_23,Master's & above,m,other,1,32,4.0,8,1,0,86,0
36484,Finance,region_32,Bachelor's,m,other,1,31,3.0,5,0,0,60,0
29238,HR,region_2,Master's & above,f,sourcing,1,59,5.0,13,1,0,52,0
913,Technology,region_7,Master's & above,m,sourcing,4,48,3.0,6,0,0,76,0
74747,Technology,region_7,Master's & above,m,other,1,38,4.0,2,1,0,77,0
27848,Analytics,region_15,Bachelor's,m,other,1,34,3.0,3,0,0,87,0
78049,Technology,region_28,Master's & above,m,sourcing,1,36,4.0,9,1,0,78,0
30456,Sales & Marketing,region_14,Bachelor's,m,sourcing,2,29,4.0,3,0,0,51,0
29054,Sales & Marketing,region_20,Master's & above,m,other,3,31,1.0,4,0,0,46,0
46414,Technology,region_14,Master's & above,m,other,1,37,4.0,4,1,0,77,0
54168,Operations,region_32,Bachelor's,m,sourcing,1,27,4.0,2,0,0,59,0
56393,Procurement,region_23,Master's & above,m,sourcing,1,42,1.0,11,0,0,70,0
13087,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,29,4.0,2,0,0,50,0
31957,Operations,region_22,Bachelor's,f,sourcing,1,36,4.0,2,0,0,58,0
64640,Operations,region_2,Master's & above,m,other,2,47,4.0,3,1,0,56,0
77720,Operations,region_24,Master's & above,f,other,2,33,3.0,9,0,0,60,0
57961,HR,region_11,Bachelor's,f,sourcing,1,30,4.0,4,0,0,48,0
63772,Analytics,region_28,Bachelor's,m,other,1,31,3.0,4,0,0,90,0
19505,Technology,region_7,Bachelor's,m,other,1,29,1.0,5,0,0,82,0
65945,Sales & Marketing,region_22,Bachelor's,m,other,1,21,5.0,2,0,0,46,0
9429,Sales & Marketing,region_7,Master's & above,m,sourcing,1,31,2.0,4,0,0,49,0
74166,Technology,region_2,Master's & above,f,sourcing,1,47,3.0,6,0,0,79,0
5840,Sales & Marketing,region_31,Master's & above,f,sourcing,1,33,4.0,7,0,0,51,0
75152,Sales & Marketing,region_7,Bachelor's,m,other,1,46,1.0,17,0,0,51,0
5506,Sales & Marketing,region_33,Bachelor's,m,other,1,34,2.0,8,0,0,48,0
151,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,56,5.0,24,1,0,50,0
58426,Sales & Marketing,region_12,Bachelor's,m,other,1,26,3.0,2,0,0,50,0
40633,Technology,region_24,Bachelor's,f,other,1,29,1.0,7,0,0,84,0
38017,Operations,region_3,Master's & above,f,other,1,40,5.0,9,1,0,58,0
6125,Operations,region_2,Master's & above,m,other,1,37,4.0,12,0,0,59,0
1896,Operations,region_31,Bachelor's,m,other,1,33,5.0,6,1,0,59,0
77988,Sales & Marketing,region_9,Bachelor's,m,sourcing,2,27,4.0,4,0,0,50,0
60159,Technology,region_2,Master's & above,m,other,1,36,2.0,3,0,0,81,0
69624,Operations,region_2,Bachelor's,m,sourcing,1,32,4.0,5,1,0,61,0
64359,Operations,region_23,Bachelor's,f,sourcing,1,30,4.0,2,0,0,56,0
25418,Procurement,region_11,Bachelor's,f,sourcing,1,31,4.0,2,1,0,69,0
50668,Sales & Marketing,region_22,Bachelor's,m,other,2,33,3.0,8,0,0,49,0
34545,Operations,region_2,Bachelor's,m,other,1,30,1.0,2,0,0,57,0
44818,Operations,region_15,Master's & above,m,sourcing,1,44,4.0,5,0,0,59,0
19858,Procurement,region_8,Bachelor's,f,sourcing,1,29,1.0,6,1,0,69,0
7156,Operations,region_5,Bachelor's,m,sourcing,1,32,5.0,7,0,0,64,0
35588,Analytics,region_15,Master's & above,m,other,1,40,3.0,5,0,0,83,0
2291,Procurement,region_16,Bachelor's,m,other,1,29,3.0,3,0,0,68,0
55615,Sales & Marketing,region_13,Master's & above,m,sourcing,1,32,1.0,5,0,0,47,0
14165,Technology,region_2,Master's & above,m,other,2,52,4.0,22,0,0,72,0
21189,Sales & Marketing,region_4,Bachelor's,m,other,1,41,3.0,10,1,0,48,0
17766,Procurement,region_20,Bachelor's,f,other,1,30,3.0,5,1,0,73,0
27768,Operations,region_15,Bachelor's,m,referred,1,32,4.0,7,0,0,59,0
3092,Technology,region_22,Master's & above,m,sourcing,1,42,4.0,12,0,0,79,0
63773,Procurement,region_17,Bachelor's,f,other,1,53,3.0,20,0,0,64,0
68694,Technology,region_22,Bachelor's,m,other,2,33,3.0,5,0,0,77,0
49859,Sales & Marketing,region_22,Bachelor's,m,other,1,28,2.0,2,0,0,46,0
46192,Operations,region_22,Master's & above,m,other,2,47,5.0,7,0,0,55,0
58297,Analytics,region_2,Master's & above,m,other,1,38,5.0,9,0,0,82,0
74555,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,22,3.0,2,0,0,50,0
28038,Operations,region_2,Bachelor's,m,sourcing,1,35,1.0,6,0,0,57,0
32910,Technology,region_22,Bachelor's,m,other,1,31,3.0,5,1,0,81,0
20941,Technology,region_30,Bachelor's,m,other,1,31,3.0,5,0,0,77,0
47971,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,26,3.0,4,1,0,45,0
66093,Technology,region_19,Master's & above,m,sourcing,2,34,3.0,3,0,0,79,0
34949,HR,region_31,Bachelor's,f,other,2,29,3.0,4,1,0,47,0
58196,Procurement,region_26,Bachelor's,m,other,1,30,2.0,1,1,0,69,0
60771,Sales & Marketing,region_22,Bachelor's,m,other,1,30,2.0,4,0,0,51,0
49156,Procurement,region_2,Bachelor's,f,sourcing,1,23,3.0,2,0,0,66,0
4423,Operations,region_7,Master's & above,f,other,1,47,3.0,13,0,0,58,0
39974,Technology,region_2,Master's & above,f,other,1,52,5.0,18,1,0,80,0
67848,Technology,region_13,Bachelor's,f,sourcing,1,30,2.0,7,0,0,82,0
18183,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,50,3.0,7,0,0,49,0
26424,Technology,region_33,Bachelor's,f,other,1,28,3.0,3,0,0,83,0
31131,HR,region_13,Bachelor's,m,other,1,25,3.0,2,0,0,55,0
51278,Operations,region_14,Bachelor's,m,other,1,32,3.0,2,1,0,59,0
36672,Operations,region_2,Master's & above,m,sourcing,2,52,3.0,16,0,0,59,0
41829,Technology,region_5,Master's & above,f,sourcing,1,43,4.0,13,0,0,82,0
22649,HR,region_2,Bachelor's,f,other,1,58,3.0,6,1,0,53,0
64995,Operations,region_13,Bachelor's,m,other,1,37,5.0,3,1,0,61,0
11440,Analytics,region_13,Master's & above,m,other,2,34,3.0,3,0,0,81,0
42111,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,41,3.0,6,1,0,49,0
50360,Analytics,region_12,Bachelor's,m,other,1,26,5.0,2,1,0,85,0
25117,Operations,region_5,Bachelor's,f,sourcing,1,37,3.0,5,1,0,58,0
20977,Sales & Marketing,region_15,Bachelor's,m,other,1,27,5.0,2,0,0,54,0
4401,Analytics,region_2,Bachelor's,m,other,1,33,3.0,2,0,0,85,0
41807,Procurement,region_7,Bachelor's,m,other,1,32,3.0,10,0,0,76,0
38139,Analytics,region_12,Bachelor's,m,sourcing,1,30,2.0,5,0,0,85,0
39994,Procurement,region_13,Bachelor's,f,sourcing,1,34,5.0,7,0,0,68,0
13547,Technology,region_7,Master's & above,m,other,1,36,3.0,3,0,0,86,0
9250,Operations,region_19,Bachelor's,m,sourcing,2,33,3.0,9,0,0,58,0
